,Start_date,End_Date,Name,Country,Category,Class,Season,Race_Days,uci_name,continent,name,country,latitude,longitude,Continent
2656,2008-03-07,2008-03-09,Driedaagse van West-Vlaanderen,BELGIUM,ME,2.1,2008,3.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2657,2008-03-09,2008-03-09,Trofej Porec - Porec Trophy,CROATIA,ME,1.2,2008,1.0,CROATIA,EUROPE,Croatia,HR,45.1,15.2,Europe
2658,2008-03-09,2008-03-09,Grand Prix de la Ville de Lillers Souvenir Bruno Comini,FRANCE,ME,1.2,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2659,2008-03-09,2008-03-09,Trofeo Franco Balestra - Memorial Giampietro Metelli,ITALY,ME,1.2,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2660,2008-03-09,2008-03-09,GP Comune di Cornaredo,ITALY,WE,1.2,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2661,2008-03-07,2008-03-11,Tour ivoirien de la Paix,COTE D'IVOIRE,ME,2.1,2008,5.0,COTE D'IVOIRE,AFRICA,Côte d'Ivoire,CI,7.539989,-5.54708,Africas
2662,2008-03-09,2008-03-16,Tour de Taiwan,CHINESE TAIPEI,ME,2.2,2008,8.0,CHINESE TAIPEI,ASIA,Chinese Taipei,CT,25.0300682,121.5519985,Asia
2663,2008-03-13,2008-03-16,Istarsko proljece - Istrian Spring Trophy,CROATIA,ME,2.2,2008,4.0,CROATIA,EUROPE,Croatia,HR,45.1,15.2,Europe
2664,2008-03-13,2008-03-16,Volta ao Distrito de Santarém,PORTUGAL,ME,2.1,2008,4.0,PORTUGAL,EUROPE,Portugal,PT,39.399872,-8.224454,Europe
2665,2008-03-16,2008-03-16,Giro del Mendrisiotto,SWITZERLAND,ME,1.2,2008,1.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
2666,2008-03-16,2008-03-16,Omloop Het Volk / Circuit Het Volk,BELGIUM,WE,1.2,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2667,2008-03-16,2008-03-16,Paris-Troyes,FRANCE,ME,1.2,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2668,2008-03-16,2008-03-16,Omloop van het Waasland - Kemzeke,BELGIUM,ME,1.2,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2669,2008-03-12,2008-03-18,Tirreno-Adriatico,ITALY,ME,2.HC,2008,7.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2670,2008-03-19,2008-03-19,Nokere-Koerse,BELGIUM,ME,1.1,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2671,2008-03-15,2008-03-21,Tour of Libya,LIBYA,ME,2.2,2008,7.0,LIBYA,AFRICA,Libya,LY,26.3351,17.228331,Africas
2672,2008-03-21,2008-03-21,Classic Loire Atlantique,FRANCE,ME,1.2,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2673,2008-03-20,2008-03-23,The Paths of King Nikola,MONTENEGRO,ME,2.2,2008,4.0,MONTENEGRO,EUROPE,Montenegro,ME,42.708678,19.37439,Europe
2674,2008-03-23,2008-03-23,Campina Ronde van het Groene Hart,NETHERLANDS,ME,1.1,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2675,2008-03-23,2008-03-23,GP San Giuseppe,ITALY,ME,1.2,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2676,2008-03-23,2008-03-23,Bernaudeau Junior,FRANCE,MJ,1.1,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2677,2008-03-23,2008-03-23,Cholet - Pays De Loire,FRANCE,ME,1.1,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2678,2008-03-23,2008-03-23,La Roue Tourangelle 'Au Coeur des Vignobles et des Châteaux en Région Centre',FRANCE,ME,1.2,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2679,2008-03-24,2008-03-24,Giro Belvedere di Villa di Cordignano,ITALY,MU,1.2U,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2680,2008-03-25,2008-03-25,GP Palio del Recioto,ITALY,MU,1.2U,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2681,2008-03-26,2008-03-26,Dwars door Vlaanderen,BELGIUM,ME,1.1,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2682,2008-03-24,2008-03-28,Vuelta a Castilla y Leon,SPAIN,ME,2.1,2008,5.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2683,2008-03-25,2008-03-29,Settimana Ciclistica Internazionale,ITALY,ME,2.1,2008,5.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2684,2008-03-29,2008-03-29,E3 Prijs Vlaanderen,BELGIUM,ME,1.HC,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2685,2008-03-29,2008-03-29,GP Cosat Etrusca-Giro dei comuni Montescudaio-Riparbella,ITALY,WE,1.2,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2686,2008-03-24,2008-03-30,Tour de Normandie,FRANCE,ME,2.2,2008,7.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2687,2008-03-28,2008-03-30,Grand Prix du Portugal,PORTUGAL,MU,2.Ncup,2008,3.0,PORTUGAL,EUROPE,Portugal,PT,39.399872,-8.224454,Europe
2688,2008-03-29,2008-03-30,Critérium International,FRANCE,ME,2.HC,2008,2.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2689,2008-03-30,2008-03-30,GP Costa Etrusca-Giro dei comuni Castellina M.MA-Santa Luce,ITALY,WE,1.2,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2690,2008-03-30,2008-03-30,Klasyczny-Naleczow,POLAND,WE,1.2,2008,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
2691,2008-03-30,2008-03-30,De Brabantse Pijl - La Flèche Brabançonne,BELGIUM,ME,1.1,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2692,2008-03-30,2008-03-30,GP Llodio,SPAIN,ME,1.1,2008,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2693,2008-04-01,2008-04-03,KBC-Driedaagse De Panne-Koksijde,BELGIUM,ME,2.HC,2008,3.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2694,2008-04-04,2008-04-04,Route Adélie de Vitré,FRANCE,ME,1.1,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2695,2008-03-30,2008-04-05,Tour Cycliste International de la Pharmacie Centrale,TUNISIA,ME,2.2,2008,7.0,TUNISIA,AFRICA,Tunisia,TN,33.886917,9.537499,Africas
2696,2008-04-04,2008-04-05,La Boucle de l'Artois - Trophée Arras Leader,FRANCE,ME,2.2,2008,2.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2697,2008-04-05,2008-04-05,Hel van het Mergelland,NETHERLANDS,ME,1.1,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2698,2008-04-05,2008-04-05,GP Miguel Indurain,SPAIN,ME,1.HC,2008,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2699,2008-03-28,2008-04-06,Tour du Cameroun,CAMEROON,ME,2.2,2008,10.0,CAMEROON,AFRICA,Cameroon,CM,7.369722,12.354722,Africas
2700,2008-04-01,2008-04-06,Settimana Ciclistica Lombarda-Memorial Adriano Rodoni,ITALY,ME,2.1,2008,6.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2701,2008-04-02,2008-04-06,Tour of East Java,INDONESIA,ME,2.2,2008,5.0,INDONESIA,ASIA,Indonesia,ID,-0.789275,113.921327,Asia
2702,2008-04-02,2008-04-06,XLII Cinturón Ciclista a Mallorca,SPAIN,ME,2.2,2008,5.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2703,2008-04-04,2008-04-06,Le Triptyque des Monts et Châteaux - Frasnes,BELGIUM,ME,2.2,2008,3.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2704,2008-04-06,2008-04-06,Ronde van Vlaanderen / Tour des Flandres,BELGIUM,ME,1.UWT,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2705,2008-04-06,2008-04-06,Trofeo Banca Popolare di Vicenza,ITALY,MU,1.2U,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2706,2008-04-06,2008-04-06,GP de la Ville de Rennes,FRANCE,ME,1.1,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2707,2008-04-07,2008-04-07,Grand Prix de Dottignies,BELGIUM,WE,1.2,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2708,2008-04-07,2008-04-07,GP de la ville de Tunis,TUNISIA,ME,1.2,2008,1.0,TUNISIA,AFRICA,Tunisia,TN,33.886917,9.537499,Africas
2709,2008-04-08,2008-04-08,GP de la Banque de l'Habitat,TUNISIA,ME,1.2,2008,1.0,TUNISIA,AFRICA,Tunisia,TN,33.886917,9.537499,Africas
2710,2008-04-09,2008-04-09,Gent - Wevelgem,BELGIUM,ME,1.UWT,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2711,2008-04-10,2008-04-10,Grand Prix Pino Cerami,BELGIUM,ME,1.1,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2712,2008-04-10,2008-04-10,Drentse 8 van Dwingeloo,NETHERLANDS,WE,1.1,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2713,2008-04-08,2008-04-11,Circuit Cycliste Sarthe - Pays de la Loire,FRANCE,ME,2.1,2008,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2714,2008-04-07,2008-04-12,Vuelta Ciclista al Pais Vasco,SPAIN,ME,2.UWT,2008,6.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2715,2008-04-12,2008-04-12,Albert Achterhes Profronde van Drenthe,NETHERLANDS,ME,1.1,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2716,2008-04-12,2008-04-12,Tour des Flandres Espoirs,BELGIUM,MU,1.Ncup,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2717,2008-04-09,2008-04-13,Volta ao Alentejo em Bicicleta,PORTUGAL,ME,2.1,2008,5.0,PORTUGAL,EUROPE,Portugal,PT,39.399872,-8.224454,Europe
2718,2008-04-11,2008-04-13,Wyscig Etapowy - Zamosc,POLAND,WE,2.2,2008,3.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
2719,2008-04-11,2008-04-13,Circuit des Ardennes,FRANCE,ME,2.2,2008,3.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2720,2008-04-13,2008-04-13,Klasika Primavera,SPAIN,ME,1.1,2008,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2721,2008-04-13,2008-04-13,Paris - Roubaix Juniors,FRANCE,MJ,1.Ncup,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2722,2008-04-13,2008-04-13,Novilon Eurocup Ronde van Drenthe,NETHERLANDS,WE,1.1,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2723,2008-04-15,2008-04-15,Paris-Camembert Lepetit,FRANCE,ME,1.1,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2724,2008-04-16,2008-04-16,Scheldeprijs,BELGIUM,ME,1.HC,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2725,2008-04-16,2008-04-16,La Côte Picarde,FRANCE,MU,1.Ncup,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2726,2008-04-17,2008-04-17,GP de Denain Porte du Hainaut,FRANCE,ME,1.1,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2727,2008-04-19,2008-04-19,Ronde van Gelderland,NETHERLANDS,WE,1.2,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2728,2008-04-19,2008-04-19,Tour du Finistère,FRANCE,ME,1.1,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2729,2008-04-19,2008-04-19,Liège - Bastogne - Liège,BELGIUM,MU,1.2U,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2730,2008-04-19,2008-04-19,ZLM Tour,NETHERLANDS,MU,1.Ncup,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2731,2008-04-13,2008-04-20,Presidential Cycling Tour,TURKEY,ME,2.1,2008,8.0,TURKEY,ASIA,Turkey,TR,38.963745,35.243322,Asia
2732,2008-04-16,2008-04-20,Tour du Loir-et-Cher 'E. Provost',FRANCE,ME,2.2,2008,5.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2733,2008-04-17,2008-04-20,Rhône-Alpes Isère Tour,FRANCE,ME,2.2,2008,4.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2734,2008-04-20,2008-04-20,Trofeo Città di Ivrea,ITALY,MJ,1.1,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2735,2008-04-20,2008-04-20,Giro d'Oro,ITALY,ME,1.1,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2736,2008-04-20,2008-04-20,Trofeo Ciudad de Sevilla,SPAIN,WE,1.2,2008,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2737,2008-04-20,2008-04-20,Tro-Bro Léon,FRANCE,ME,1.1,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2738,2008-04-20,2008-04-20,Trofeo Ciudad de Sevilla,SPAIN,WJ,1.1,2008,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2739,2008-04-20,2008-04-20,Grand Prix Bati-Metallo,BELGIUM,MJ,1.1,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2740,2008-04-20,2008-04-20,Amstel Gold Race,NETHERLANDS,ME,1.UWT,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2741,2008-04-20,2008-04-20,Beograd-Banja Luka I,SERBIA,ME,1.2,2008,1.0,SERBIA,EUROPE,Serbia,RS,44.016521,21.005859,Europe
2742,2008-04-20,2008-04-20,Rund um Düren,GERMANY,ME,1.2,2008,1.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
2743,2008-04-21,2008-04-21,Beograd-Banja Luka II,BOSNIA AND HERZEGOVINA,ME,1.2,2008,1.0,BOSNIA AND HERZEGOVINA,EUROPE,Bosnia and Herzegovina,BA,43.915886,17.679076,Europe
2744,2008-04-19,2008-04-23,Grand Prix of Sochi,RUSSIAN FEDERATION,ME,2.2,2008,5.0,RUSSIAN FEDERATION,ASIA,Russia,RU,61.52401,105.318756,Asia
2745,2008-04-23,2008-04-23,La Flèche Wallonne,BELGIUM,ME,1.HC,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2746,2008-04-22,2008-04-25,Giro del Trentino,ITALY,ME,2.1,2008,4.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2747,2008-04-25,2008-04-25,Tour of Chongming Island  Time Trial,PEOPLE'S REPUBLIC OF CHINA,WE,1.2,2008,1.0,PEOPLE'S REPUBLIC OF CHINA,ASIA,China,CN,35.86166,104.195397,Asia
2748,2008-04-25,2008-04-25,Gran Premio della Liberazione,ITALY,MU,1.2U,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2749,2008-04-25,2008-04-25,GP Liberazione,ITALY,WE,1.2,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2750,2008-04-26,2008-04-26,Omloop van Borsele WE,NETHERLANDS,WE,1.2,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2751,2008-04-26,2008-04-26,Grand Prix Elsy Jacobs,LUXEMBOURG,WE,1.2,2008,1.0,LUXEMBOURG,EUROPE,Luxembourg,LU,49.815273,6.129583,Europe
2752,2008-04-20,2008-04-27,Volta de Ciclismo Internacional do Estado de São Paulo,BRAZIL,ME,2.2,2008,8.0,BRAZIL,AMERICAS,Brazil,BR,-14.235004,-51.92528,Americas
2753,2008-04-21,2008-04-27,Tour de Georgia,UNITED STATES OF AMERICA,ME,2.HC,2008,7.0,UNITED STATES OF AMERICA,AMERICAS,United States,US,37.09024,-95.712891,Americas
2754,2008-04-23,2008-04-27,Vuelta Ciclista Internacional a Extremadura,SPAIN,ME,2.2,2008,5.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2755,2008-04-25,2008-04-27,Omloop van Borsele,NETHERLANDS,WJ,2.1,2008,3.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2756,2008-04-25,2008-04-27,Vuelta Ciclista a la Rioja,SPAIN,ME,2.1,2008,3.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2757,2008-04-27,2008-04-27,East Midlands International Cicle Classic,GREAT BRITAIN,ME,1.2,2008,1.0,GREAT BRITAIN,EUROPE,United Kingdom,GB,55.378051,-3.435973,Europe
2758,2008-04-27,2008-04-27,Int. Ronde van Noord-Holland,NETHERLANDS,ME,1.1,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2759,2008-04-27,2008-04-27,GP Stad Roeselare,BELGIUM,WE,1.2,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2760,2008-04-27,2008-04-27,Paris - Mantes-en-Yvelines,FRANCE,ME,1.2,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2761,2008-04-26,2008-04-29,Tour of Chongming Island,PEOPLE'S REPUBLIC OF CHINA,WE,2.2,2008,4.0,PEOPLE'S REPUBLIC OF CHINA,ASIA,China,CN,35.86166,104.195397,Asia
2762,2008-04-25,2008-05-01,Le Tour de Bretagne Cycliste - Trophée des Granitiers,FRANCE,ME,2.2,2008,7.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2763,2008-04-26,2008-05-01,Giro delle Regioni,ITALY,MU,2.Ncup,2008,6.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2764,2008-05-01,2008-05-01,Flanders-Europ Classic - EP,BELGIUM,MJ,1.1,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2765,2008-05-01,2008-05-01,Rund um den Henninger Turm Frankfurt,GERMANY,ME,1.HC,2008,1.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
2766,2008-05-01,2008-05-01,Subida al Naranco,SPAIN,ME,1.1,2008,1.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2767,2008-05-01,2008-05-01,Rund um den Henninger Turm (U 23 ),GERMANY,MU,1.2U,2008,1.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
2768,2008-05-01,2008-05-01,meiprijs - Ereprijs Victor De Bruyne,BELGIUM,ME,1.2,2008,1.0,BELGIUM,EUROPE,Belgium,BE,50.503887,4.469936,Europe
2769,2008-05-01,2008-05-01,Memorial Andrzeja Trochanowskiego,POLAND,ME,1.2,2008,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
2770,2008-05-01,2008-05-01,GP Copenhagen Classic,DENMARK,ME,1.2,2008,1.0,DENMARK,EUROPE,Denmark,DK,56.26392,9.501785,Europe
2771,2008-05-02,2008-05-02,Grand Prix of Moscow,RUSSIAN FEDERATION,ME,1.2,2008,1.0,RUSSIAN FEDERATION,ASIA,Russia,RU,61.52401,105.318756,Asia
2772,2008-05-02,2008-05-02,Grand Prix de Suisse / Souvenir Magali Pache,SWITZERLAND,WE,1.1,2008,1.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
2773,2008-05-01,2008-05-03,Volta da Ascension,SPAIN,ME,2.2,2008,3.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2774,2008-05-03,2008-05-03,Majowy Wyscig Klasyczny - Lublin,POLAND,WE,1.2,2008,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
2775,2008-05-03,2008-05-03,GP Industria & Artigianato- Larciano,ITALY,ME,1.1,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2776,2008-05-03,2008-05-03,Majowy Wyscig Klasyczny - Lublin,POLAND,ME,1.2,2008,1.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
2777,2008-05-03,2008-05-03,Memorial of Oleg Dyachenko,RUSSIAN FEDERATION,ME,1.2,2008,1.0,RUSSIAN FEDERATION,ASIA,Russia,RU,61.52401,105.318756,Asia
2778,2008-05-03,2008-05-03,Clasico Aniversario de la Federacion Venezolana de Ciclismo WE,BOLIVARIAN REPUBLIC OF VENEZUELA,WE,1.2,2008,1.0,BOLIVARIAN REPUBLIC OF VENEZUELA,AMERICAS,Venezuela,VE,6.42375,-66.58973,Americas
2779,2008-05-03,2008-05-03,Clasico Aniversario de la Federacion Venezolana de Ciclismo,BOLIVARIAN REPUBLIC OF VENEZUELA,ME,1.2,2008,1.0,BOLIVARIAN REPUBLIC OF VENEZUELA,AMERICAS,Venezuela,VE,6.42375,-66.58973,Americas
2780,2008-05-03,2008-05-03,Grand Prix Bourgas,BULGARIA,ME,1.2,2008,1.0,BULGARIA,EUROPE,Bulgaria,BG,42.733883,25.48583,Europe
2781,2008-05-03,2008-05-03,Ronde van Overijssel,NETHERLANDS,ME,1.2,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2782,2008-04-29,2008-05-04,Tour de Romandie,SWITZERLAND,ME,2.UWT,2008,6.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
2783,2008-04-30,2008-05-04,Flèche du Sud,LUXEMBOURG,ME,2.2,2008,5.0,LUXEMBOURG,EUROPE,Luxembourg,LU,49.815273,6.129583,Europe
2784,2008-05-01,2008-05-04,La Coupe du Président de la Ville de Grudziadz,POLAND,MJ,2.1,2008,4.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
2785,2008-05-01,2008-05-04,Gracia - Orlova,CZECH REPUBLIC,WE,2.2,2008,4.0,CZECH REPUBLIC,EUROPE,Czech Republic,CZ,49.817492,15.472962,Europe
2786,2008-05-01,2008-05-04,Giro della Toscana,ITALY,MJ,2.1,2008,4.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2787,2008-05-04,2008-05-04,Trophée des Grimpeurs - Polymultipliée,FRANCE,ME,1.1,2008,1.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2788,2008-05-04,2008-05-04,"Copa Federacion Venezolana de Ciclismo, Corre Por La Vida WE",BOLIVARIAN REPUBLIC OF VENEZUELA,WE,1.2,2008,1.0,BOLIVARIAN REPUBLIC OF VENEZUELA,AMERICAS,Venezuela,VE,6.42375,-66.58973,Americas
2789,2008-05-04,2008-05-04,U.S. Air Force Cycling Classic,UNITED STATES OF AMERICA,ME,1.2,2008,1.0,UNITED STATES OF AMERICA,AMERICAS,United States,US,37.09024,-95.712891,Americas
2790,2008-05-04,2008-05-04,Circuito del Porto - Trofeo Arvedi,ITALY,ME,1.2,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2791,2008-05-04,2008-05-04,"Copa Federacion Venezolana de Ciclismo, Corre por la Vida",BOLIVARIAN REPUBLIC OF VENEZUELA,ME,1.2,2008,1.0,BOLIVARIAN REPUBLIC OF VENEZUELA,AMERICAS,Venezuela,VE,6.42375,-66.58973,Americas
2792,2008-05-04,2008-05-04,Tour de Berne U23,SWITZERLAND,MU,1.2U,2008,1.0,SWITZERLAND,EUROPE,Switzerland,CH,46.818188,8.227512,Europe
2793,2008-05-04,2008-05-04,Giro di Toscana,ITALY,ME,1.1,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2794,2008-05-03,2008-05-07,Vuelta Ciclista Asturias,SPAIN,ME,2.1,2008,5.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2795,2008-05-09,2008-05-09,Trofej Sajamskih Gradova I deo,SERBIA,MJ,1.1,2008,1.0,SERBIA,EUROPE,Serbia,RS,44.016521,21.005859,Europe
2796,2008-05-10,2008-05-10,100th Scandinavian Race Uppsala - 1909 to 2008,SWEDEN,ME,1.2,2008,1.0,SWEDEN,EUROPE,Sweden,SE,60.128161,18.643501,Europe
2797,2008-05-06,2008-05-11,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais,FRANCE,ME,2.HC,2008,6.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2798,2008-05-07,2008-05-11,Course de la Paix Junior,CZECH REPUBLIC,MJ,2.Ncup,2008,5.0,CZECH REPUBLIC,EUROPE,Czech Republic,CZ,49.817492,15.472962,Europe
2799,2008-05-07,2008-05-11,Giro del Friuli Venezia Giulia,ITALY,ME,2.2,2008,5.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2800,2008-05-07,2008-05-11,Five rings of Moscow,RUSSIAN FEDERATION,ME,2.2,2008,5.0,RUSSIAN FEDERATION,ASIA,Russia,RU,61.52401,105.318756,Asia
2801,2008-05-08,2008-05-11,Tour of Chalkidiki,GREECE,ME,2.2,2008,4.0,GREECE,EUROPE,Greece,GR,39.074208,21.824312,Europe
2802,2008-05-08,2008-05-11,Szlakiem Grodòw Piastowskich,POLAND,ME,2.1,2008,4.0,POLAND,EUROPE,Poland,PL,51.919438,19.145136,Europe
2803,2008-05-09,2008-05-11,Tour du Haut Anjou,FRANCE,MU,2.2U,2008,3.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2804,2008-05-09,2008-05-11,Tour de Kumano,JAPAN,ME,2.2,2008,3.0,JAPAN,ASIA,Japan,JP,36.204824,138.252924,Asia
2805,2008-05-10,2008-05-11,Clásica de Alcobendas,SPAIN,ME,2.1,2008,2.0,SPAIN,EUROPE,Spain,ES,40.463667,-3.74922,Europe
2806,2008-05-10,2008-05-11,Le Trophée Centre Morbihan,FRANCE,MJ,2.1,2008,2.0,FRANCE,EUROPE,France,FR,46.227638,2.213749,Europe
2807,2008-05-11,2008-05-11,Trofej Sajamskih Gradova II deo,SERBIA,MJ,1.1,2008,1.0,SERBIA,EUROPE,Serbia,RS,44.016521,21.005859,Europe
2808,2008-05-11,2008-05-11,GP Industrie del Marmo,ITALY,ME,1.2,2008,1.0,ITALY,EUROPE,Italy,IT,41.87194,12.56738,Europe
2809,2008-05-11,2008-05-11,Omloop der Kempen,NETHERLANDS,ME,1.2,2008,1.0,NETHERLANDS,EUROPE,Netherlands,NL,52.132633,5.291266,Europe
2810,2008-05-09,2008-05-12,Tour de Berlin,GERMANY,MU,2.2U,2008,4.0,GERMANY,EUROPE,Germany,DE,51.165691,10.451526,Europe
