,Start_date,End_Date,Name,Country,Category,Class,Season,Race_Days,Continent
273,2018-05-13,2018-05-19,Amgen Tour of California,UNITED STATES OF AMERICA,ME,2.UWT,2018,7.0,Americas
274,2018-05-17,2018-05-19,Amgen Tour of California Womens Race empowered with SRAM,UNITED STATES OF AMERICA,WE,2.WWT,2018,3.0,Americas
277,2018-05-16,2018-05-20,Tour of Norway,NORWAY,ME,2.HC,2018,5.0,Europe
278,2018-05-16,2018-05-20,Batyk - Karkonosze Tour,POLAND,ME,2.2,2018,5.0,Europe
279,2018-05-17,2018-05-20,Ronde de l'Isard,FRANCE,MU,2.2U,2018,4.0,Europe
280,2018-05-18,2018-05-20,A Travers Les Hauts De France - Trophée Paris-Arras Tour,FRANCE,ME,2.2,2018,3.0,Europe
281,2018-05-18,2018-05-20,36e SPIE Internationale Juniorendriedaagse,NETHERLANDS,MJ,2.1,2018,3.0,Europe
282,2018-05-18,2018-05-20,Tour de l'Ain,FRANCE,ME,2.1,2018,3.0,Europe
283,2018-05-19,2018-05-20,Trophée Centre Morbihan,FRANCE,MJ,2.Ncup,2018,2.0,Europe
285,2018-05-20,2018-05-20,Grote Prijs Marcel Kint,BELGIUM,ME,1.1,2018,1.0,Europe
287,2018-05-19,2018-05-22,WWT Emakumeen XXXI. Bira,SPAIN,WE,2.WWT,2018,4.0,Europe
288,2018-05-19,2018-05-23,75th Tour of Albania,ALBANIA,ME,2.2,2018,5.0,Africas
289,2018-05-20,2018-05-23,Le Tour de Filipinas,PHILIPPINES,ME,2.2,2018,4.0,Asia
290,2018-05-22,2018-05-24,Tour des Fjords,NORWAY,ME,2.HC,2018,3.0,Europe
291,2018-05-25,2018-05-25,La Classique Morbihan,FRANCE,WE,1.1,2018,1.0,Europe
292,2018-05-24,2018-05-26,Gemenc Grand Prix,HUNGARY,ME,2.2,2018,3.0,Europe
293,2018-05-25,2018-05-26,Tour of Estonia,ESTONIA,ME,2.1,2018,2.0,Europe
294,2018-05-26,2018-05-26,1° G.P. Eccellenze Valli del Soligo,ITALY,MJ,1.1,2018,1.0,Europe
295,2018-05-26,2018-05-26,Grand Prix de Plumelec-Morbihan Dames,FRANCE,WE,1.1,2018,1.0,Europe
297,2018-05-26,2018-05-26,Grand Prix de Plumelec-Morbihan,FRANCE,ME,1.1,2018,1.0,Europe
299,2018-05-04,2018-05-27,Giro d'Italia,ITALY,ME,2.UWT,2018,21.0,Europe
300,2018-05-20,2018-05-27,Tour of Japan,JAPAN,ME,2.1,2018,8.0,Asia
301,2018-05-20,2018-05-27,Rás Tailteann,IRELAND,ME,2.2,2018,8.0,Europe
302,2018-05-23,2018-05-27,Baloise Belgium Tour,BELGIUM,ME,2.HC,2018,5.0,Europe
303,2018-05-24,2018-05-27,Tour du Pays de Vaud,SWITZERLAND,MJ,2.Ncup,2018,4.0,Europe
304,2018-05-25,2018-05-27,Hammer Stavanger,NORWAY,ME,2.1,2018,3.0,Europe
305,2018-05-27,2018-05-27,38. SwissEver GP Cham - Hagendorn,SWITZERLAND,WE,1.2,2018,1.0,Europe
306,2018-05-27,2018-05-27,Circuit de Wallonie,BELGIUM,ME,1.2,2018,1.0,Europe
307,2018-05-27,2018-05-27,Tf GD Dorigo MO Biemmereti MO Ettore e Cristiano Floriani MO Emilio Mazzero,ITALY,MJ,1.1,2018,1.0,Europe
308,2018-05-27,2018-05-27,Gooik-Geraardsbergen-Gooik,BELGIUM,WE,1.1,2018,1.0,Europe
309,2018-05-27,2018-05-27,Boucles de l'Aulne - Châteaulin,FRANCE,ME,1.1,2018,1.0,Europe
310,2018-05-27,2018-05-27,Paris-Roubaix Espoirs,FRANCE,MU,1.2U,2018,1.0,Europe
312,2018-05-28,2018-05-28,Winston Salem Cycling Classic,UNITED STATES OF AMERICA,WE,1.1,2018,1.0,Americas
313,2018-05-28,2018-05-28,Winston Salem Cycling Classic,UNITED STATES OF AMERICA,ME,1.1,2018,1.0,Americas
316,2018-06-01,2018-06-01,Horizon Park Race for Peace,UKRAINE,ME,1.2,2018,1.0,Europe
317,2018-06-02,2018-06-02,63° Trofeo Alcide Degasperi,ITALY,ME,1.2,2018,1.0,Europe
319,2018-06-02,2018-06-02,Salverda Omloop van de IJsseldelta,NETHERLANDS,WE,1.2,2018,1.0,Europe
320,2018-06-02,2018-06-02,Horizon Park Race Maidan,UKRAINE,ME,1.2,2018,1.0,Europe
322,2018-06-02,2018-06-02,Market Heistse Pijl,BELGIUM,ME,1.1,2018,1.0,Europe
323,2018-06-02,2018-06-02,La Classique des Alpes Juniors,FRANCE,MJ,1.1,2018,1.0,Europe
324,2018-06-02,2018-06-02,Horizon Park Women Challenge,UKRAINE,WE,1.2,2018,1.0,Europe
325,2018-05-26,2018-06-03,Tour du Cameroun,CAMEROON,ME,2.2,2018,9.0,Africas
327,2018-05-28,2018-06-03,Internationale Lotto Thüringen Ladies Tour,GERMANY,WE,2.1,2018,7.0,Europe
328,2018-05-30,2018-06-03,Skoda-Tour de Luxembourg,LUXEMBOURG,ME,2.HC,2018,5.0,Europe
329,2018-05-30,2018-06-03,Tour de Korea,KOREA,ME,2.1,2018,5.0,Asia
330,2018-05-31,2018-06-03,Boucles de la Mayenne,FRANCE,ME,2.1,2018,4.0,Europe
331,2018-05-31,2018-06-03,Szlakiem Walk Majora Hubala,POLAND,ME,2.1,2018,4.0,Europe
332,2018-05-31,2018-06-03,Course de la Paix Grand Prix Priessnitz spa,CZECH REPUBLIC,MU,2.Ncup,2018,4.0,Europe
333,2018-05-31,2018-06-03,Tour de Kumano,JAPAN,ME,2.2,2018,4.0,Asia
334,2018-06-01,2018-06-03,Cycling Tour of Bihor - Bellotto,ROMANIA,ME,2.2,2018,3.0,Europe
335,2018-06-01,2018-06-03,Hammer Limburg,NETHERLANDS,ME,2.1,2018,3.0,Europe
336,2018-06-03,2018-06-03,VR Women ITT,UKRAINE,WE,1.2,2018,1.0,Europe
337,2018-06-03,2018-06-03,47^ Coppa della Pace - 44° Trofeo F.lli Anelli,ITALY,ME,1.2,2018,1.0,Europe
338,2018-06-03,2018-06-03,Dwars door de Westhoek,BELGIUM,WE,1.1,2018,1.0,Europe
339,2018-06-03,2018-06-03,Horizon Park Race Classic,UKRAINE,ME,1.2,2018,1.0,Europe
340,2018-06-03,2018-06-03,Gran Premio Città di Lugano,SWITZERLAND,ME,1.1,2018,1.0,Europe
341,2018-06-03,2018-06-03,Memorial Philippe Van Coningsloo,BELGIUM,ME,1.2,2018,1.0,Europe
342,2018-06-07,2018-06-07,Grand Prix Cycliste de Gatineau,CANADA,WE,1.1,2018,1.0,Americas
343,2018-06-07,2018-06-07,GP du canton d'Argovie,SWITZERLAND,ME,1.HC,2018,1.0,Europe
344,2018-06-08,2018-06-08,Chrono de Gatineau,CANADA,WE,1.1,2018,1.0,Americas
345,2018-06-08,2018-06-08,Ljubljana-Domale-Ljubljana TT,SLOVENIA,WE,1.2,2018,1.0,Europe
348,2018-06-09,2018-06-09,Dwars door de Vlaamse Ardennen,BELGIUM,ME,1.2,2018,1.0,Europe
349,2018-06-03,2018-06-10,Critérium du Dauphiné,FRANCE,ME,2.UWT,2018,8.0,Europe
350,2018-06-07,2018-06-10,31. Trofeo,GERMANY,MJ,2.Ncup,2018,4.0,Europe
351,2018-06-07,2018-06-10,Ronde de l'Oise,FRANCE,ME,2.2,2018,4.0,Europe
352,2018-06-08,2018-06-10,Tour of Malopolska,POLAND,ME,2.2,2018,3.0,Europe
353,2018-06-08,2018-06-10,Tour de Serbia,SERBIA,ME,2.2,2018,3.0,Europe
356,2018-06-10,2018-06-10,Rund um Köln,GERMANY,ME,1.1,2018,1.0,Europe
357,2018-06-10,2018-06-10,Ronde van Limburg,BELGIUM,ME,1.1,2018,1.0,Europe
358,2018-06-10,2018-06-10,SPAR Flanders Diamond Tour,BELGIUM,WE,1.1,2018,1.0,Europe
359,2018-06-10,2018-06-10,Midden-Brabant Poort Omloop,NETHERLANDS,ME,1.2,2018,1.0,Europe
360,2018-06-10,2018-06-10,22° Gran Premio dell'Arno,ITALY,MJ,1.1,2018,1.0,Europe
362,2018-06-15,2018-06-15,Dwars door het Hageland - Aarschot,BELGIUM,ME,1.1,2018,1.0,Europe
363,2018-06-07,2018-06-16,Giro Ciclistico d'Italia,ITALY,MU,2.2U,2018,10.0,Europe
366,2018-06-16,2018-06-16,Fyen Rundt - Tour of Fyen,DENMARK,ME,1.1,2018,1.0,Europe
367,2018-06-16,2018-06-16,Grand Prix Doliny Baryczy Zmigrod - The XXVIII th Mem. Józefa Grundmana i Jerzego Wizowskiego,POLAND,ME,1.2,2018,1.0,Europe
368,2018-06-09,2018-06-17,Tour de Suisse,SWITZERLAND,ME,2.UWT,2018,9.0,Europe
369,2018-06-13,2018-06-17,OVO Energy Women's Tour,GREAT BRITAIN,WE,2.WWT,2018,5.0,Europe
370,2018-06-13,2018-06-17,Tour de Beauce,CANADA,ME,2.2,2018,5.0,Americas
371,2018-06-13,2018-06-17,Tour of Slovenia,SLOVENIA,ME,2.1,2018,5.0,Europe
372,2018-06-14,2018-06-17,Route d'Occitanie,FRANCE,ME,2.1,2018,4.0,Europe
373,2018-06-14,2018-06-17,Oberösterreichrundfahrt,AUSTRIA,ME,2.2,2018,4.0,Europe
375,2018-06-17,2018-06-17,GP Horsens Posten,DENMARK,ME,1.1,2018,1.0,Europe
377,2018-06-17,2018-06-17,3th International Race Grand Prix Doliny Baryczy Milicz,POLAND,ME,1.2,2018,1.0,Europe
379,2018-06-17,2018-06-17,Elfstedenronde,BELGIUM,ME,1.1,2018,1.0,Europe
380,2018-06-19,2018-06-19,Halle Ingooigem,BELGIUM,ME,1.1,2018,1.0,Europe
381,2018-06-18,2018-06-21,Mosso International Tour of Mevlana,TURKEY,ME,2.2,2018,4.0,Asia
394,2018-06-20,2018-06-24,Adriatica Ionica Race/Following the Serenissima Routes,ITALY,ME,2.1,2018,5.0,Europe
401,2018-06-21,2018-06-24,Le Tour de Savoie Mont Blanc,FRANCE,ME,2.2,2018,4.0,Europe
423,2018-06-24,2018-06-24,Paris-Chauny (classique),FRANCE,ME,1.1,2018,1.0,Europe
425,2018-06-27,2018-06-27,Internationale Wielertrofee Jong Maar Moedig I.W.T.,BELGIUM,ME,1.2,2018,1.0,Europe
432,2018-06-30,2018-06-30,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs,BELGIUM,ME,1.2,2018,1.0,Europe
468,2018-07-03,2018-07-03,Trofeo Città di Brescia,ITALY,ME,1.2,2018,1.0,Europe
471,2018-07-04,2018-07-07,Course Cycliste de Solidarnosc et des Champions Olympiques,POLAND,ME,2.2,2018,4.0,Europe
472,2018-07-07,2018-07-07,Grote prijs Jean-Pierre Monseré,BELGIUM,ME,1.1,2018,1.0,Europe
475,2018-07-05,2018-07-08,Sibiu Cycling Tour,ROMANIA,ME,2.1,2018,4.0,Europe
476,2018-07-05,2018-07-08,Tour de Feminin - O cenu eského výcarska,CZECH REPUBLIC,WE,2.2,2018,4.0,Europe
477,2018-07-06,2018-07-08,Tre Giorni Ciclista Bresciana,ITALY,MJ,2.1,2018,3.0,Europe
478,2018-07-07,2018-07-08,GP Général Patton,LUXEMBOURG,MJ,2.Ncup,2018,2.0,Europe
481,2018-07-08,2018-07-08,Grand Prix de la Ville de Nogent sur Oise,FRANCE,ME,1.2,2018,1.0,Europe
482,2018-07-08,2018-07-08,White Spot / Delta Road Race WE,CANADA,WE,1.2,2018,1.0,Americas
483,2018-07-08,2018-07-08,Grand Prix Albert Fauville - Baulet,BELGIUM,ME,1.2,2018,1.0,Europe
484,2018-07-08,2018-07-08,White Spot / Delta Road Race,CANADA,ME,1.2,2018,1.0,Americas
485,2018-07-08,2018-07-08,GP Sofie Goos,BELGIUM,WE,1.2,2018,1.0,Europe
486,2018-07-08,2018-07-08,Giro del Medio Brenta,ITALY,ME,1.2,2018,1.0,Europe
487,2018-07-06,2018-07-09,Sint-Martinusprijs Kontich,BELGIUM,MJ,2.1,2018,4.0,Europe
490,2018-07-11,2018-07-11,Menen-Kemmel-Menen,BELGIUM,MJ,1.1,2018,1.0,Europe
493,2018-07-13,2018-07-13,Chrono Kristin Armstrong,UNITED STATES OF AMERICA,ME,1.2,2018,1.0,Americas
494,2018-07-13,2018-07-13,Chrono Kristin Armstrong,UNITED STATES OF AMERICA,WE,1.2,2018,1.0,Americas
496,2018-07-05,2018-07-14,Vuelta Ciclista a Venezuela,BOLIVARIAN REPUBLIC OF VENEZUELA,ME,2.2,2018,10.0,Americas
497,2018-07-07,2018-07-14,Int. Österreich-Rundfahrt-Tour of Austria,AUSTRIA,ME,2.1,2018,8.0,Europe
503,2018-07-06,2018-07-15,Giro d'Italia Internazionale Femminile,ITALY,WE,2.WWT,2018,10.0,Europe
504,2018-07-11,2018-07-15,Giro Ciclistico della Valle d'Aosta Mont Blanc,ITALY,MU,2.2U,2018,5.0,Europe
505,2018-07-12,2018-07-15,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho,PORTUGAL,ME,2.2,2018,4.0,Europe
507,2018-07-12,2018-07-15,Ain Bugey Valromey Tour,FRANCE,MJ,2.1,2018,4.0,Europe
508,2018-07-17,2018-07-17,La Course by Le Tour de France,FRANCE,WE,1.WWT,2018,1.0,Europe
510,2018-07-17,2018-07-22,Tour de l'Abitibi - Coupe des Nations Junior,CANADA,MJ,2.Ncup,2018,6.0,Americas
511,2018-07-18,2018-07-22,G.P. Nacional 2 de Portugal,PORTUGAL,ME,2.2,2018,5.0,Europe
512,2018-07-19,2018-07-22,BeNe Ladies Tour,BELGIUM,WE,2.1,2018,4.0,Europe
513,2018-07-20,2018-07-22,Oberösterreich Juniorenrundfahrt,AUSTRIA,MJ,2.1,2018,3.0,Europe
514,2018-07-22,2018-07-22,Grand Prix de la ville de Pérenchies,FRANCE,ME,1.2,2018,1.0,Europe
515,2018-07-22,2018-07-22,V4 Special Series Debrecen - Ibrany,HUNGARY,ME,1.2,2018,1.0,Europe
517,2018-07-25,2018-07-25,Prueba Villafranca-Ordiziako Klasika,SPAIN,ME,1.1,2018,1.0,Europe
518,2018-07-26,2018-07-26,Grand Prix Cerami,BELGIUM,ME,1.1,2018,1.0,Europe
519,2018-07-26,2018-07-26,Tour de Belle Isle en Terre - Kreiz Breizh Elites Dames,FRANCE,WE,1.2,2018,1.0,Europe
523,2018-07-25,2018-07-28,61 Dookola Mazowsza,POLAND,ME,2.2,2018,4.0,Europe
525,2018-07-28,2018-07-28,Prudential RideLondon Classique,GREAT BRITAIN,WE,1.WWT,2018,1.0,Europe
526,2018-07-28,2018-07-28,Johan Museeuw Classic - G.P. Stad Gistel,BELGIUM,MJ,1.1,2018,1.0,Europe
527,2018-07-07,2018-07-29,Tour de France,FRANCE,ME,2.UWT,2018,21.0,Europe
529,2018-07-29,2018-07-29,GP Kranj,SLOVENIA,ME,1.2,2018,1.0,Europe
530,2018-07-29,2018-07-29,Prudential RideLondon-Surrey Classic,GREAT BRITAIN,ME,1.UWT,2018,1.0,Europe
531,2018-07-29,2018-07-29,La Route des Géants,BELGIUM,MJ,1.1,2018,1.0,Europe
534,2018-07-28,2018-07-30,Kreiz Breizh Elites,FRANCE,ME,2.2,2018,3.0,Europe
540,2018-07-31,2018-07-31,"Circuito de Getxo ""Memorial Ricardo Otxoa""",SPAIN,ME,1.1,2018,1.0,Europe
544,2018-07-28,2018-08-01,VOO-Tour de Wallonie,BELGIUM,ME,2.HC,2018,5.0,Europe
554,2018-07-22,2018-08-04,Tour of Qinghai Lake,PEOPLE'S REPUBLIC OF CHINA,ME,2.HC,2018,14.0,Asia
558,2018-08-04,2018-08-04,Hansa Bygg Kalmar Grand Prix Road Race,SWEDEN,ME,1.2,2018,1.0,Europe
559,2018-08-04,2018-08-04,Erondegemse Pijl (Erpe-Mere),BELGIUM,WE,1.2,2018,1.0,Europe
560,2018-08-04,2018-08-04,Clasica Ciclista San Sebastian,SPAIN,ME,1.UWT,2018,1.0,Europe
561,2018-08-01,2018-08-05,Tour Alsace,FRANCE,ME,2.2,2018,5.0,Europe
562,2018-08-01,2018-08-05,PostNord Danmark Rundt - Tour of Denmark,DENMARK,ME,2.HC,2018,5.0,Europe
563,2018-08-02,2018-08-05,Vuelta femenina a Guatemala,GUATEMALA,WE,2.2,2018,4.0,Americas
564,2018-08-03,2018-08-05,Aubel -Thimister - Stavelot,BELGIUM,MJ,2.1,2018,3.0,Europe
565,2018-08-03,2018-08-05,1° Giro del Nordest d'Italia,ITALY,MJ,2.1,2018,3.0,Europe
567,2018-08-05,2018-08-05,La Poly Normande,FRANCE,ME,1.1,2018,1.0,Europe
571,2018-08-05,2018-08-05,Antwerpse Havenpijl,BELGIUM,ME,1.2,2018,1.0,Europe
581,2018-08-04,2018-08-10,Tour de Pologne,POLAND,ME,2.UWT,2018,7.0,Europe
582,2018-08-07,2018-08-11,Vuelta a Burgos,SPAIN,ME,2.HC,2018,5.0,Europe
583,2018-08-07,2018-08-11,Cycling Tour of Szeklerland,ROMANIA,ME,2.2,2018,5.0,Europe
584,2018-08-11,2018-08-11,Postnord UCI WWT Vårgårda WestSweden TTT,SWEDEN,WE,1.WWT,2018,1.0,Europe
586,2018-08-11,2018-08-11,KOGA Slag om Norg,NETHERLANDS,ME,1.1,2018,1.0,Europe
587,2018-08-11,2018-08-11,Memorial Henryka Lasaka,POLAND,ME,1.2,2018,1.0,Europe
588,2018-08-01,2018-08-12,Volta a Portugal em Bicicleta Santander,PORTUGAL,ME,2.1,2018,12.0,Europe
589,2018-08-03,2018-08-12,Tour Cycliste International de la Guadeloupe,FRANCE,ME,2.2,2018,10.0,Europe
591,2018-08-05,2018-08-12,Tour du Rwanda,RWANDA,ME,2.2,2018,8.0,Africas
592,2018-08-06,2018-08-12,The Larry H.Miller Tour of Utah,UNITED STATES OF AMERICA,ME,2.HC,2018,7.0,Americas
593,2018-08-09,2018-08-12,Czech Cycling Tour,CZECH REPUBLIC,ME,2.1,2018,4.0,Europe
595,2018-08-11,2018-08-12,47. Olympic Hopes - Belgrade Trophy Milan Pani,SERBIA,MJ,2.1,2018,2.0,Europe
596,2018-08-11,2018-08-12,Ronde des Vallées,FRANCE,MJ,2.1,2018,2.0,Europe
598,2018-08-12,2018-08-12,Puchar Uzdrowisk Karpackich,POLAND,ME,1.2,2018,1.0,Europe
601,2018-08-12,2018-08-12,43° Gran Premio Sportivi di Poggiana-43° Trofeo Bonin Costruzioni-8° Gran Premio Pasta Zara,ITALY,MU,1.2U,2018,1.0,Europe
603,2018-08-13,2018-08-13,Postnord UCI WWT Vårgårda WestSweden RR,SWEDEN,WE,1.WWT,2018,1.0,Europe
604,2018-08-16,2018-08-16,Ladies Tour of Norway - TTT,NORWAY,WE,1.WWT,2018,1.0,Europe
605,2018-08-16,2018-08-16,Gp Capodarco Comunita Di Capodarco,ITALY,MU,1.2U,2018,1.0,Europe
606,2018-08-15,2018-08-18,Tour du Limousin - Nouvelle Aquitaine,FRANCE,ME,2.1,2018,4.0,Europe
608,2018-08-18,2018-08-18,Flanders Ladies Classic - Sofie De Vuyst (Herzele-Steenhuize),BELGIUM,WE,1.2,2018,1.0,Europe
609,2018-08-18,2018-08-18,Minsk Cup,BELARUS,ME,1.2,2018,1.0,Europe
612,2018-08-13,2018-08-19,Binck Bank Tour,BELGIUM,ME,2.UWT,2018,7.0,Europe
613,2018-08-14,2018-08-19,Tour de Hongrie,HUNGARY,ME,2.1,2018,6.0,Europe
614,2018-08-16,2018-08-19,Arctic Race of Norway,NORWAY,ME,2.HC,2018,4.0,Europe
615,2018-08-16,2018-08-19,Colorado Classic,UNITED STATES OF AMERICA,ME,2.HC,2018,4.0,Americas
616,2018-08-17,2018-08-19,Ladies Tour of Norway,NORWAY,WE,2.WWT,2018,3.0,Europe
618,2018-08-19,2018-08-19,EuroEyes Cyclassics Hamburg,GERMANY,ME,1.UWT,2018,1.0,Europe
621,2018-08-19,2018-08-19,Omloop der Vlaamse Gewesten,BELGIUM,MJ,1.1,2018,1.0,Europe
622,2018-08-19,2018-08-19,Grand Prix Minsk,BELARUS,ME,1.2,2018,1.0,Europe
623,2018-08-21,2018-08-21,Grand Prix des Marbriers,FRANCE,ME,1.2,2018,1.0,Europe
625,2018-08-21,2018-08-21,GP Stad Zottegem,BELGIUM,ME,1.1,2018,1.0,Europe
626,2018-08-22,2018-08-22,Veenendaal-Veenendaal Classic,NETHERLANDS,ME,1.1,2018,1.0,Europe
627,2018-08-22,2018-08-22,Veenendaal-Veenendaal Classic,NETHERLANDS,WE,1.1,2018,1.0,Europe
628,2018-08-21,2018-08-24,Tour Poitou-Charentes en Nouvelle Aquitaine,FRANCE,ME,2.1,2018,4.0,Europe
630,2018-08-24,2018-08-24,Great War Remembrance Race,BELGIUM,ME,1.1,2018,1.0,Europe
632,2018-08-25,2018-08-25,22°Trofeo Comune di Vertova-17° Memorial Pietro Merelli,ITALY,MJ,1.1,2018,1.0,Europe
633,2018-08-25,2018-08-25,Omloop Mandel-Leie-Schelde Meulebeke,BELGIUM,ME,1.1,2018,1.0,Europe
634,2018-08-25,2018-08-25,GP de Plouay - Lorient Agglomération,FRANCE,WE,1.WWT,2018,1.0,Europe
635,2018-08-17,2018-08-26,Tour de l'Avenir,FRANCE,MU,2.Ncup,2018,10.0,Europe
636,2018-08-23,2018-08-26,Deutschland Tour,GERMANY,ME,2.1,2018,4.0,Europe
637,2018-08-23,2018-08-26,Baltic Chain Tour 2018,ESTONIA,ME,2.2,2018,4.0,Europe
638,2018-08-26,2018-08-26,48° Trofeo Emilio Paganessi,ITALY,MJ,1.1,2018,1.0,Europe
639,2018-08-26,2018-08-26,Schaal Sels Merksem,BELGIUM,ME,1.1,2018,1.0,Europe
640,2018-08-26,2018-08-26,Ronde van Midden Nederland,NETHERLANDS,ME,1.2,2018,1.0,Europe
641,2018-08-26,2018-08-26,Croatia-Slovenia,SLOVENIA,ME,1.2,2018,1.0,Europe
642,2018-08-26,2018-08-26,Bretagne Classic - Ouest-France,FRANCE,ME,1.UWT,2018,1.0,Europe
646,2018-08-29,2018-08-29,Druivenkoers - Overijse,BELGIUM,ME,1.1,2018,1.0,Europe
647,2018-08-31,2018-08-31,Hafjell GP,NORWAY,ME,1.2,2018,1.0,Europe
649,2018-09-01,2018-09-01,Brussels Cycling Classic,BELGIUM,ME,1.HC,2018,1.0,Europe
651,2018-09-01,2018-09-01,Lillehammer GP,NORWAY,ME,1.2,2018,1.0,Europe
652,2018-08-28,2018-09-02,Boels Ladies Tour,NETHERLANDS,WE,2.WWT,2018,6.0,Europe
653,2018-08-30,2018-09-02,Giro della Lunigiana,ITALY,MJ,2.1,2018,4.0,Europe
654,2018-08-31,2018-09-02,Grand Prix Rüebliland,SWITZERLAND,MJ,2.1,2018,3.0,Europe
655,2018-09-02,2018-09-02,Gylne Gutuer,NORWAY,ME,1.2,2018,1.0,Europe
656,2018-09-02,2018-09-02,La Philippe Gilbert juniors,BELGIUM,MJ,1.1,2018,1.0,Europe
657,2018-09-02,2018-09-02,Antwerp Port Epic,BELGIUM,ME,1.1,2018,1.0,Europe
658,2018-09-02,2018-09-02,GP de Fourmies / La Voix du Nord,FRANCE,ME,1.HC,2018,1.0,Europe
661,2018-08-31,2018-09-04,Tour de DMZ,KOREA,MJ,2.Ncup,2018,5.0,Asia
663,2018-09-03,2018-09-05,Tour of Xingtai,PEOPLE'S REPUBLIC OF CHINA,ME,2.2,2018,3.0,Asia
666,2018-09-04,2018-09-07,Lotto Belgium Tour,BELGIUM,WE,2.1,2018,4.0,Europe
667,2018-09-07,2018-09-07,Grand Prix Cycliste de Québec,CANADA,ME,1.UWT,2018,1.0,Americas
668,2018-09-06,2018-09-08,54° Giro della Regione Friuli Venezia Giulia,ITALY,ME,2.2,2018,3.0,Europe
669,2018-09-02,2018-09-09,Ovo Energy Tour of Britain,GREAT BRITAIN,ME,2.HC,2018,8.0,Europe
670,2018-09-05,2018-09-09,Okolo jiznich Cech / Tour of South Bohemia,CZECH REPUBLIC,ME,2.2,2018,5.0,Europe
672,2018-09-07,2018-09-09,Premondiale Giro Toscana Int. Femminile - Memorial Michela Fanini,ITALY,WE,2.2,2018,3.0,Europe
673,2018-09-07,2018-09-09,Watersley Ladies Challenge,NETHERLANDS,WJ,2.1,2018,3.0,Europe
674,2018-09-09,2018-09-09,Chrono Champenois Masculin International,FRANCE,ME,1.2,2018,1.0,Europe
675,2018-09-09,2018-09-09,Grand Prix Cycliste de Montréal,CANADA,ME,1.UWT,2018,1.0,Americas
676,2018-09-09,2018-09-09,Tour du Doubs,FRANCE,ME,1.1,2018,1.0,Europe
677,2018-09-09,2018-09-09,Chrono Champenois - Trophée Européen,FRANCE,WE,1.1,2018,1.0,Europe
680,2018-09-12,2018-09-12,Grand Prix de Wallonie,BELGIUM,ME,1.1,2018,1.0,Europe
681,2018-09-14,2018-09-14,Kampioenschap van Vlaanderen,BELGIUM,ME,1.1,2018,1.0,Europe
682,2018-09-08,2018-09-15,Tour of China I,PEOPLE'S REPUBLIC OF CHINA,ME,2.1,2018,8.0,Asia
683,2018-09-09,2018-09-15,Tour de Côte d'Ivoire-Tour de la Réconciliation,COTE D'IVOIRE,ME,2.2,2018,7.0,Africas
684,2018-09-15,2018-09-15,Primus Classic,BELGIUM,ME,1.HC,2018,1.0,Europe
685,2018-09-15,2018-09-15,Coppa Agostoni - Giro delle Brianze,ITALY,ME,1.1,2018,1.0,Europe
686,2018-08-25,2018-09-16,La Vuelta ciclista a España,SPAIN,ME,2.UWT,2018,21.0,Europe
687,2018-09-11,2018-09-16,Olympia's Tour,NETHERLANDS,MU,2.2U,2018,6.0,Europe
688,2018-09-12,2018-09-16,Tour de Slovaquie,SLOVAKIA,ME,2.1,2018,5.0,Europe
689,2018-09-14,2018-09-16,Tour of Cappadocia,TURKEY,ME,2.2,2018,3.0,Asia
690,2018-09-15,2018-09-16,Madrid Challenge by la Vuelta,SPAIN,WE,2.WWT,2018,2.0,Europe
691,2018-09-16,2018-09-16,100° Coppa Bernocchi - 43° GP BPM,ITALY,ME,1.1,2018,1.0,Europe
692,2018-09-16,2018-09-16,Int. RAIFFEISEN Grand Prix Judendorf-Straßengel,AUSTRIA,ME,1.2,2018,1.0,Europe
693,2018-09-16,2018-09-16,49° Trofeo Buffoni,ITALY,MJ,1.1,2018,1.0,Europe
694,2018-09-16,2018-09-16,Grote Prijs Jef Scherens - Rondom Leuven,BELGIUM,ME,1.1,2018,1.0,Europe
695,2018-09-13,2018-09-18,Tour Cycliste Féminin International de l'Ardèche,FRANCE,WE,2.1,2018,6.0,Europe
696,2018-09-19,2018-09-19,Omloop van het Houtland Lichtervelde,BELGIUM,ME,1.1,2018,1.0,Europe
697,2018-09-19,2018-09-19,Giro della Toscana - Memorial Alfredo Martini,ITALY,ME,1.1,2018,1.0,Europe
698,2018-09-20,2018-09-20,Coppa Sabatini - Gran Premio città di Peccioli,ITALY,ME,1.1,2018,1.0,Europe
699,2018-09-18,2018-09-21,Tour de Siak,INDONESIA,ME,2.2,2018,4.0,Asia
700,2018-09-22,2018-09-22,Memorial Marco Pantani,ITALY,ME,1.1,2018,1.0,Europe
701,2018-09-22,2018-09-22,Tour de l'Eurométropole,BELGIUM,ME,1.HC,2018,1.0,Europe
702,2018-09-17,2018-09-23,Tour of China II,PEOPLE'S REPUBLIC OF CHINA,ME,2.1,2018,7.0,Asia
703,2018-09-19,2018-09-23,Turul Romaniei,ROMANIA,ME,2.2,2018,5.0,Europe
704,2018-09-23,2018-09-23,Grand Prix d'Isbergues - Pas de Calais,FRANCE,ME,1.1,2018,1.0,Europe
705,2018-09-23,2018-09-23,Gooikse Pijl,BELGIUM,ME,1.1,2018,1.0,Europe
